Date,Type,Shares,Loot,Applicant,Title,Token,In,Out
1627296065,Process Proposal,0,0,0xa2016eebaa753d144ebbd84d4f278100307b59a6,State of the Raid - June,WXDAI,0,150000000000000000000
1627139000,Tokens Collected,,,,,WXDAI,300000000000000000000,0
1627087790,Process Proposal,10,0,0x164ba6d1e6dd5f937908c34137d271ea3852c214,State of the Raid June,WXDAI,0,200000000000000000000
1626989410,Tokens Collected,,,,,WXDAI,500100000000,0
1626892930,Tokens Collected,,,,,WXDAI,500000000000,0
1626842770,Process Proposal,34,0,0x164ba6d1e6dd5f937908c34137d271ea3852c214,SporkDAO Raid Tribute for Shares,WXDAI,170000000000000000000,0
1626735980,Process Proposal,0,0,0x164ba6d1e6dd5f937908c34137d271ea3852c214,"SporkDAO Raid Spoils ",WETH,42700000000000000,0
1626660160,Process Proposal,0,0,0x224c60c0c2555cb1605052e24496b0351d6f379e,RIP: Smart Invoice Launch and Escrow Upgrade - Part 2,WXDAI,0,3000000000000000000000
1626643685,Process Proposal,100,0,0xbf42c05bd8302a4d2efd0cdf66fc33d8123887bf,mkdir membership proposal,WXDAI,500000000000000000000,0
1626636355,Tokens Collected,,,,,WXDAI,250000000000000000000,0
1626387885,Tokens Collected,,,,,STAKE,28000000000000000000,0
1626387870,Tokens Collected,,,,,ROBOT,14175000000000000000,0
1626387835,Tokens Collected,,,,,WXDAI,1000000000000000000000,0
1626281780,Tokens Collected,,,,,WXDAI,3540000000000000000000,0
1625758615,Tokens Collected,,,,,WXDAI,230000000000000000000,0
1625758005,Process Proposal,0,0,0xedf70656ec00eb9d3ac7f2effa8de165a8f63709,RIP: Dungeon Master Design,WXDAI,0,6000000000000000000000
1625588160,Process Proposal,10,0,0x15c6ac4cf1b5e49c44332fb0a1043ccab19db80a,Consultation payout for FOAM Coffee Shop,WXDAI,0,200000000000000000000
1625588130,Process Proposal,0,0,0x9492510bbcb93b6992d8b7bb67888558e12dcac4,Subgraph Dev Bootcamp,WXDAI,0,1000000000000000000000
1625588090,Process Proposal,0,0,0x6f8a669cced83da77b285f7e3a0c6e0f175cca9e,Dungeon Master API v1,WXDAI,0,6000000000000000000000
1625154855,Tokens Collected,,,,,WXDAI,200000000000000000000,0
1625077700,Tokens Collected,,,,,WETH,250000000000000000,0
1625058005,Tokens Collected,,,,,WXDAI,240000000000000000000,0
1625056995,Process Proposal,0,0,0x2d55fd85a4c2774db496e743436b908e7bba2126,Rip: Moloch Baal test support,WXDAI,0,1000000000000000000000
1625056220,Process Proposal,0,0,0xd1629474d25a63b1018fcc965e1d218a00f6cbd3,"Consulation payouts for Rigor, True Blocks, & Levin Swap",WXDAI,0,660000000000000000000
1624975120,Tokens Collected,,,,,WXDAI,490000000000000000000,0
1624891470,Process Proposal,100,0,0xa69656dee6721ff43506477fb522efef151e4477,Rebuy lost shares Victor Ginelli (YoungKidWarrior),WXDAI,500000000000000000000,0
1624891450,Process Proposal,0,0,0x89b935d90b919a9e0182800399359bdb4dc6cf5a,joshsdoug May Consultation Fee Dispersement,WXDAI,0,280000000000000000000
1624891420,Process Proposal,0,0,0x164ba6d1e6dd5f937908c34137d271ea3852c214,"SimpleFi User Research ",WXDAI,0,500000000000000000000
1624641175,Tokens Collected,,,,,HAUS,66600000000000000000,0
1624580555,Process Proposal,100,0,0xc366cccec846abb4dd13fdb22beaafa9a5896afb,Membership Proposal for NickBoyadjian,WXDAI,500000000000000000000,0
1624476505,Tokens Collected,,,,,WXDAI,240000000000000000000,0
1624476455,Process Proposal,18,0,0x66b1de0f14a0ce971f7f248415063d44caf19398,"Yalor Tribute 4 Rigor Raid ",WXDAI,0,250000000000000000000
1624476415,Process Proposal,150,0,0xd1629474d25a63b1018fcc965e1d218a00f6cbd3,150 Shares buyback post completed raid,WXDAI,750000000000000000000,0
1624393725,Tokens Collected,,,,,WXDAI,680000000000000000000,0
1624271530,Process Proposal,16,0,0x164ba6d1e6dd5f937908c34137d271ea3852c214,"May Newsletter ",WXDAI,0,320000000000000000000
1624220075,Process Proposal,145,0,0x956d5740b3477f0b46dae26753b07ecbd8055908,Jaqi tribute for NiftyChess raid,WXDAI,725000000000000000000,0
1624045230,Tokens Collected,,,,,WXDAI,2700000000000000000000,0
1623900510,Tokens Collected,,,,,NFTX,800000000000000000,0
1623899475,Tokens Collected,,,,,WXDAI,320000000000000000000,0
1623897095,Process Proposal,60,0,0x68d36dcbdd7bbf206e27134f28103abe7cf972df,Raid Dai that was bridged,WXDAI,0,1050000000000000000000
1623794780,Tokens Collected,,,,,WXDAI,160000000000000000000,0
