Date,Type,Shares,Loot,Applicant,Title,Token,In,Out
1631665301,Rage Quit,,,,,MCV02,0,342891137338112695
1631665301,Rage Quit,,,,,MCV08,0,342891137338112695
1631665301,Rage Quit,,,,,MCV04,0,342891137338112695
1631473501,Process Proposal,0,0,0x7ac712ec4c58ded138cc4e63e0fd59f697cc6963,Strips Finance,WETH,0,95000000000000000000
1631305649,Tokens Collected,,,,,WETH,800624200667048837540,0
1629836744,Tokens Collected,,,,,USDC,3999857197934,0
1629833412,Process Proposal,0,0,0x7ac712ec4c58ded138cc4e63e0fd59f697cc6963,reNFT Investment,WETH,0,35000000000000000000
1629833340,Process Proposal,0,0,0x7ac712ec4c58ded138cc4e63e0fd59f697cc6963,Cyber funding proposal,WETH,0,66666000000000000000
1629166933,Process Proposal,0,0,0x8a7dbc2824acac4d272289a33b255c3f1f3cdf32,Distribution to RQ member,RAI,0,1009340966000000000000
1628281243,Rage Quit,,,,,RAI,0,5068216002983028926987
1628281243,Rage Quit,,,,,MCV33,0,5855780344270828738
1628281243,Rage Quit,,,,,STAKE,0,1168049334331332569983
1628281243,Rage Quit,,,,,MCV27,0,5855780344270828738
1628281243,Rage Quit,,,,,MCV39,0,6008455472972361285
1628281243,Rage Quit,,,,,MCV18,0,5855780344270828738
1628281243,Rage Quit,,,,,MCV10,0,5689421196282634895
1628281243,Rage Quit,,,,,MCV24,0,5855780344270828738
1628281243,Rage Quit,,,,,MCV19,0,5855780344270828738
1628281243,Rage Quit,,,,,MCV38,0,6008455472972361285
1628281243,Rage Quit,,,,,MCV05,0,5689421196282634895
1628281243,Rage Quit,,,,,MCV35,0,5935729842000266916
1628281243,Rage Quit,,,,,MCV31,0,5855780344270828738
1628281243,Rage Quit,,,,,MCV32,0,5855780344270828738
1628281243,Rage Quit,,,,,MCV15,0,5840246671656662850
1628281243,Rage Quit,,,,,MCV12,0,5801198391475971856
1628281243,Rage Quit,,,,,MCV34,0,5855780344270828738
1628281243,Rage Quit,,,,,MCV26,0,5855780344270828738
1628281243,Rage Quit,,,,,MCV20,0,5855780344270828738
1628281243,Rage Quit,,,,,MCV17,0,5855780344270828738
1628281243,Rage Quit,,,,,DAI,0,1011355474101500126930
1628281243,Rage Quit,,,,,MCV06,0,5689421196282634895
1628281243,Rage Quit,,,,,MCV11,0,5689421196282634895
1628281243,Rage Quit,,,,,MCV37,0,6008455472972361285
1628281243,Rage Quit,,,,,MCV36,0,6008455472972361285
1628281243,Rage Quit,,,,,MCV22,0,5855780344270828738
1628281243,Rage Quit,,,,,MCV29,0,5855780344270828738
1628281243,Rage Quit,,,,,MCV07,0,5689421196282634895
1628281243,Rage Quit,,,,,MCV30,0,5855780344270828738
1628281243,Rage Quit,,,,,MCV03,0,5689421196282634895
1628281243,Rage Quit,,,,,USDC,0,24694209
1628281243,Rage Quit,,,,,MCV40,0,6008455472972361285
1628281243,Rage Quit,,,,,WETH,0,275899855572809063617
1628281243,Rage Quit,,,,,MCV25,0,5855780344270828738
1628281243,Rage Quit,,,,,MCV14,0,5840246671656662850
1628281243,Rage Quit,,,,,MCV16,0,5840246671656662850
1628281243,Rage Quit,,,,,MCV21,0,5855780344270828738
1628281243,Rage Quit,,,,,MCV23,0,5855780344270828738
1628281243,Rage Quit,,,,,MCV13,0,5840246671656662850
1628281243,Rage Quit,,,,,MCV09,0,5689421196282634895
1628281243,Rage Quit,,,,,MCV28,0,5855780344270828738
1628281243,Rage Quit,,,,,MCV01,0,5689421196282634895
1628281243,Rage Quit,,,,,MCV02,0,5689421196282634895
1628281243,Rage Quit,,,,,MCV08,0,5689421196282634895
1628281243,Rage Quit,,,,,MCV04,0,5689421196282634895
1626807986,Process Proposal,0,0,0x7ac712ec4c58ded138cc4e63e0fd59f697cc6963,Tally Investment - Redo,WETH,0,38000000000000000000
1626206729,Process Proposal,0,0,0x7ac712ec4c58ded138cc4e63e0fd59f697cc6963,Bear Pool Top Up,WETH,0,650000000000000000000
1626204304,Process Proposal,0,0,0x7ac712ec4c58ded138cc4e63e0fd59f697cc6963,Float,WETH,0,138000000000000000000
1625223504,Process Proposal,0,0,0x8a7dbc2824acac4d272289a33b255c3f1f3cdf32,,MCV35,0,1210388115535410000
1625223402,Process Proposal,0,0,0x8a7dbc2824acac4d272289a33b255c3f1f3cdf32,,MCV34,0,2541004579102001923
1625223394,Process Proposal,0,0,0x8a7dbc2824acac4d272289a33b255c3f1f3cdf32,,MCV33,0,2541004579102001923
1625223358,Process Proposal,0,0,0x8a7dbc2824acac4d272289a33b255c3f1f3cdf32,,MCV32,0,2541004579102001923
1625223279,Process Proposal,0,0,0x8a7dbc2824acac4d272289a33b255c3f1f3cdf32,,MCV31,0,2541004579102001923
